Species,latitude,longitude
U,39.00394369,-84.26327227
U,42.64403852,-76.59955
U,42.98780494,-81.14393485
U,40.94924183,-75.11770855
U,45.43513113,-75.5137516
U,43.03081679,-76.13494025
U,44.50199915,-75.91442132
U,42.42922997,-71.12308627
U,43.61402167,-70.21478333
U,44.559605,-69.65297
U,39.4881344,-77.81097874
U,45.35978652,-75.67516759
U,43.063511,-71.643144
U,40.42853833,-86.93522833
U,44.436824,-75.884315
U,37.17066389,-76.46577442
U,37.56655828,-77.77362968
U,41.23260546,-81.498779
U,42.46322279,-83.99190091
U,42.459419,-71.349732
U,39.78643066,-75.98042037
U,40.74583562,-86.33214908
U,39.17285153,-80.40533368
U,38.87370512,-77.13224081
U,42.31216167,-71.607925
U,39.56645333,-76.61170333
U,38.970522,-76.706849
U,42.66446641,-80.47982508
U,42.43508214,-71.12494631
U,42.48401608,-83.97698724
U,42.57832496,-83.9690697
U,42.61677129,-71.58313025
U,45.24617746,-81.29910555
U,43.24565481,-79.89808159
U,39.0500555,-77.31995333
U,45.39487833,-73.98194167
U,42.48838843,-83.97789296
U,41.21266777,-81.57391598
U,44.64822609,-78.33069459
U,39.61138833,-76.68889667
U,36.88876093,-81.52045277
U,39.36567,-77.1410055
U,43.31445939,-70.60717545
U,38.91818667,-77.12272783
U,44.46749326,-75.96494367
U,42.66467181,-80.47992725
U,37.93894167,-75.36200833
U,45.44812434,-75.65539909
U,45.44745353,-75.65821179
U,43.10483982,-86.25355962
U,42.45913852,-83.99144344
U,42.46684128,-71.00717148
U,45.20949846,-75.2299946
U,39.86720337,-86.29955356
U,38.87264689,-77.13860219
U,42.20878833,-73.87468
U,40.6029436,-74.53289376
U,44.62651588,-63.56976047
U,40.59166667,-74.14595
U,42.48690952,-83.97554398
U,38.88309204,-77.12567864
U,44.54193851,-75.93886589
U,39.03815,-77.31115833
U,40.28703348,-75.16763225
U,42.7917339,-81.8343449
U,38.97631568,-77.04649158
U,41.1668939,-81.5667704
U,39.17110397,-77.258272
U,38.884004,-77.689993
U,41.38340394,-73.31558328
U,41.65125556,-82.83647778
U,38.84722202,-77.1010261
U,37.98005833,-78.99369646
U,38.80122641,-77.23381865
U,40.33334607,-75.14264345
U,39.02529497,-77.253842
U,38.77739597,-77.29184534
U,45.44778782,-75.68622518
U,45.44778813,-75.64126693
U,43.46448369,-65.74589431
U,40.71883056,-74.34835833
U,44.49685383,-75.92199909
U,38.56767664,-77.36368104
U,40.29122668,-75.16069572
U,37.91076833,-75.3556904
U,44.45130473,-76.26163784
U,41.51362167,-71.428405
U,45.03729965,-75.1758844
U,39.033775,-76.79609722
U,44.50460088,-75.8066302
U,42.40740886,-84.01111573
U,44.40431296,-75.8602003
U,40.1293805,-83.01268055
U,42.38069167,-71.14043333
U,44.68503074,-78.25634308
U,40.34311614,-87.74207202
U,38.90682797,-78.00223497
U,42.44406897,-83.996414
U,40.62564337,-77.57088408
U,42.29880833,-71.33618833
U,38.87255485,-77.13891589
U,44.52905587,-75.84347737
U,40.53167042,-74.17767014
U,41.72398737,-87.03526336
U,43.05328005,-77.49162823
U,42.94878413,-85.37708469
U,39.900755,-75.42128833
U,38.93447981,-78.03640258
U,39.17779389,-77.16017392
U,42.414055,-71.29241167
U,39.3070795,-84.68685036
U,40.01196289,-82.67619324
U,39.00539722,-77.03659717
U,40.23745833,-87.78718667
U,41.74769682,-72.78890407
U,42.667995,-80.49230333
U,40.74151192,-74.2932461
U,46.622395,-81.45251333
U,40.74496841,-86.32924652
U,44.27325718,-75.88800366
U,39.66394792,-75.74604333
U,39.18578,-86.50592833
U,39.03917876,-77.15281419
U,40.40074112,-75.14291451
U,37.05628922,-76.48324181
U,42.0733307,-73.5952517
U,40.09106186,-75.45144416
U,38.88341711,-77.12630741
U,41.41638847,-81.883938
U,42.49274528,-71.03959858
U,42.80733833,-84.366255
U,38.58378667,-78.38067
U,37.57549167,-78.003625
U,42.20830812,-71.42332739
U,44.50571242,-76.35964593
U,42.4626908,-83.99220148
U,38.65040406,-77.16244516
U,37.25017222,-80.46110556
U,41.54258,-71.24983833
U,41.68536677,-71.78124346
U,44.49783,-75.839325
U,40.90065029,-73.87461246
U,43.64033675,-72.24201503
U,42.32917778,-72.52964722
U,45.44869017,-75.64136735
U,39.20972167,-77.31340833
U,41.3768246,-72.11335122
U,40.1942198,-75.29345937
U,44.49388667,-75.81748833
U,40.39366447,-75.97488134
U,41.89373297,-72.634296
U,40.08876667,-75.10775833
U,42.41360833,-71.508255
U,43.680559,-75.083174
U,39.44907319,-77.43692938
U,45.364688,-75.530361
U,43.17882419,-76.40432222
U,41.22397116,-81.63680027
U,40.077027,-76.378303
U,44.2087823,-76.42129491
U,41.0460805,-81.80368
U,39.66518584,-77.48922178
U,37.52450833,-77.474175
U,42.71728833,-84.47708833
U,39.73232833,-76.97177833
U,39.57382796,-77.46960436
U,44.67694473,-63.54999924
U,38.77495637,-86.53337058
U,40.755578,-76.438149
U,41.73095156,-72.95836317
U,44.78744719,-76.2172859
U,42.52153095,-71.53349259
U,42.44765,-72.534355
U,40.06186481,-75.41046813
U,40.14865833,-79.27127
U,39.49388889,-76.69222222
U,45.44881887,-75.64053617
U,42.300843,-71.09532148
U,40.13518031,-87.74414447
U,41.01637778,-75.26989667
U,45.97532237,-81.99189853
U,39.42272869,-77.435872
U,44.81596333,-83.36796667
U,40.87187795,-73.9274555
U,40.6560459,-75.0063048
U,39.93269186,-75.15083039
U,42.58292,-71.57569167
U,44.72689167,-79.812745
U,38.87287822,-77.13865078
U,39.10340833,-77.12557217
U,39.12185563,-74.81618648
U,45.20477552,-74.56941866
U,38.88336454,-77.15311322
U,41.5391077,-74.51880405
U,45.19304167,-81.57797167
U,40.91891216,-73.94031737
U,42.45094378,-76.46300651
U,37.980617,-78.995068
U,44.37468359,-75.98178081
U,42.46485312,-72.54586587
U,42.28569957,-72.563446
U,42.43891333,-71.35002833
U,45.54447951,-73.91413976
U,43.6602953,-79.89357893
U,39.30423597,-76.7798005
U,38.93595,-77.26162
U,39.65876243,-77.48844462
U,40.04119864,-75.66802841
U,45.5099535,-75.33662752
U,42.9460254,-71.68909499
U,41.06316117,-83.76143667
U,42.48770712,-70.92919383
U,46.003987,-60.388536
U,41.19669667,-81.559325
U,42.66162597,-80.474473
U,40.74775011,-86.33070651
U,41.78415333,-86.76001667
U,40.85267263,-72.95104139
U,45.506076,-75.337415
U,39.08748092,-77.51252624
U,38.95883393,-77.35700279
U,39.78605,-75.61331944
U,44.33777618,-68.05999756
U,38.994449,-77.95979097
U,40.367745,-74.91374167
U,42.99211497,-77.88881913
U,44.49773833,-75.83882167
U,42.31141663,-71.09414673
U,42.15295833,-70.74016667
U,42.25000333,-71.14762217
U,43.23267455,-80.24886947
U,44.37090813,-76.04149782
U,43.4703051,-65.75284912
U,40.9253725,-74.2765441
U,45.44804514,-75.65674076
U,43.64681188,-79.49606367
U,40.1362509,-87.73781846
U,42.98806748,-81.1439237
U,38.90881451,-77.11449169
U,42.40307387,-85.3916863
U,40.29698,-87.81645833
U,39.79538131,-77.48694776
U,38.88365975,-77.12609513
U,40.5918045,-74.13880157
U,43.30614167,-80.364105
U,39.71376323,-75.77086461
U,42.60401564,-71.61601897
U,42.48449003,-83.97770374
U,44.36330648,-68.20967683
U,44.42057961,-75.77838024
U,44.49406964,-75.92792987
U,40.23942523,-87.78612403
U,41.60160958,-71.73146855
U,39.66275063,-75.05105205
U,40.1418803,-87.7382467
U,39.36567,-77.1410445
U,39.30398427,-76.77970097
U,42.73681467,-80.51680913
U,42.41479367,-81.79688209
U,40.21838366,-87.70573162
U,37.67671167,-77.925125
U,42.66251188,-80.4758316
U,37.37551116,-77.36252546
U,40.36504711,-74.23314835
U,39.05109406,-77.33071136
U,42.05851817,-71.95647023
U,42.4571753,-83.98293338
U,44.5564643,-67.43803023
U,44.5054095,-73.23964147
U,40.3612043,-75.8351998
U,44.54213,-78.18902
U,42.80619667,-84.36572167
U,38.52342454,-78.41367111
U,38.86997966,-77.12711888
U,41.07689253,-75.00778198
U,45.51797895,-73.533202
U,42.4953749,-71.0435089
U,42.50009167,-71.04477783
U,40.494562,-76.214415
U,41.64880371,-82.82247925
U,38.7712822,-77.24251556
U,40.22726197,-75.60128414
U,40.1418803,-87.7382467
U,40.72393817,-75.23187773
U,40.572563,-79.911629
U,38.84735556,-77.10065556
U,43.10381389,-73.13939722
U,40.20859019,-75.76145697
U,42.89901266,-79.21585998
U,40.53235141,-74.46314123
U,42.44526667,-71.21145
U,38.45208667,-78.46540833
U,42.33063445,-86.30696213
U,44.42769972,-75.85569455
U,43.03009663,-76.13603877
U,38.92764667,-77.34071333
U,37.91050333,-75.35549167
U,40.209085,-87.7235904
U,42.32920833,-72.52967
U,39.38726333,-76.59539667
U,41.02106261,-74.67807001
U,38.09488241,-78.38916911
U,41.30934155,-81.63024445
U,40.18145019,-85.48423662
U,40.23937723,-87.78597107
U,43.30837185,-80.36888547
U,45.37494667,-73.95700548
U,40.28113942,-87.75415909
U,45.01690556,-76.0175693
U,40.23899444,-87.78626389
U,43.76368013,-79.43937036
U,42.81751817,-84.57968525
U,39.41928706,-76.55195822
U,46.31269167,-83.30415333
U,44.9887014,-77.37564807
U,38.99585689,-77.00626102
U,43.96955833,-69.214805
U,38.893089,-78.136837
U,42.32817575,-71.17428378
U,38.6528035,-77.16576222
U,39.27883333,-77.28272222
U,40.42817167,-81.05931117
U,40.33996773,-75.17191566
U,38.76610266,-77.25984481
U,39.05169397,-77.31902597
U,38.951345,-75.93538
U,42.3913581,-71.23061521
U,40.76298716,-74.18753852
U,37.182625,-76.51883
U,40.96479966,-75.21328789
U,41.06798012,-77.24829575
U,38.96357727,-77.3282547
U,44.29778254,-81.60354043
U,45.44751598,-75.65698853
U,39.00621389,-85.38646667
U,45.44786222,-75.65605529
U,39.47674167,-82.18636333
U,45.44839296,-75.65410264
U,39.642575,-76.66039167
U,40.97686667,-73.88270833
U,40.85643333,-78.03774167
U,38.7645596,-77.54715186
U,43.90595917,-77.26999014
U,42.63359503,-85.49441256
U,38.29381167,-79.22519667
U,44.88552788,-77.29796009
U,45.44781858,-75.6555616
U,42.26792942,-82.02133326
U,38.87042317,-77.12689652
U,39.75466167,-77.37531333
U,42.05306667,-71.26556944
U,41.66191577,-87.04341173
U,41.18105333,-81.46283667
U,37.04841422,-76.566977
U,42.42988,-71.11895
U,41.03551117,-75.1848
U,38.86028802,-77.12128691
U,39.06773883,-76.7835
U,41.03666915,-77.63693515
U,42.06592875,-71.59374699
U,39.30493862,-77.40075865
U,40.04804034,-75.12918815
U,37.97128242,-78.89871935
U,44.436598,-75.884437
U,38.33661333,-77.790205
U,39.038451,-77.30714897
U,45.45522141,-74.13102603
U,39.0013397,-77.06700722
U,44.361195,-68.20665833
U,40.75883667,-74.43102167
U,38.87411921,-77.13235753
U,42.46268722,-83.99273837
U,42.370195,-72.50906333
U,45.37493192,-73.95669937
U,40.87743059,-73.42072702
U,46.03160807,-81.37641605
U,42.49265144,-70.8872337
U,38.94144167,-77.26518333
U,38.725981,-77.335145
U,45.0732582,-76.99140059
U,43.3459883,-80.4834944
U,41.08742783,-77.29937
U,45.44820393,-75.65475049
U,42.98977738,-71.96404899
U,41.54398208,-87.21355346
U,40.35276646,-74.94046658
U,42.48482473,-83.977561
U,38.86042519,-77.12284684
U,41.9147132,-71.2575377
U,42.46731999,-83.99469905
U,41.096555,-80.464063
U,38.88319219,-77.12530893
U,42.32652595,-72.53826753
U,37.16469595,-76.47856474
U,43.03280278,-76.13703056
U,43.0305555,-76.14105283
U,45.4474106,-75.6573964
U,44.49814939,-75.96468811
U,45.374805,-75.24575
U,40.30649102,-76.26901043
U,45.43820833,-76.0255055
U,37.41105,-79.82472167
U,40.05706787,-75.09474945
U,39.59422173,-82.58838695
U,42.16424316,-71.13805208
U,38.95932311,-77.04087197
U,38.87101065,-77.13126761
U,44.56701147,-75.85059272
U,44.217352,-73.065758
U,43.78980259,-70.33040626
U,45.3561276,-75.67680769
U,42.88013896,-85.71505272
U,38.928199,-77.09708829
U,44.21927833,-69.04940833
U,43.56496071,-79.76925879
U,44.5961,-73.17912222
U,43.69053516,-79.36978154
U,44.42190472,-75.92502089
U,40.1388555,-87.74842833
U,45.4476003,-75.64116897
U,44.8942154,-78.04525072
U,40.44636917,-74.33946242
U,38.9744773,-83.35453205
U,37.18714112,-76.51248615
U,42.36965333,-76.846855
U,40.20688833,-83.03898617
U,40.13550629,-87.73883577
U,38.4838488,-75.7839748
U,37.56670069,-77.77301878
U,39.89060333,-77.52677167
U,41.29939694,-82.25190847
U,43.02833883,-76.1395945
U,39.86474697,-74.18506717
U,41.72534561,-71.63319397
U,41.529625,-77.36015278
U,42.66472383,-80.47988467
U,44.48041612,-68.55466491
U,41.7161078,-73.97138723
U,38.88815424,-76.55383081
U,43.3083719,-80.3688855
U,38.316845,-77.553475
U,38.85774597,-77.22181897
U,44.58588034,-75.84923208
U,45.44810308,-75.64185031
U,39.14049333,-84.51718667
U,44.41051213,-75.98624654
U,42.40318401,-85.39161455
U,41.22521498,-73.18655075
U,43.96084337,-75.90342086
U,41.07846754,-81.43645882
U,42.46177,-76.46102833
U,38.87264457,-77.13874329
U,41.26308437,-71.99721219
U,42.66242953,-80.47584241
U,40.87320736,-73.92434552
U,45.35424,-80.2058853
U,37.37348,-80.54303667
U,42.413595,-71.50802
U,41.3343713,-72.9619655
U,39.41748333,-76.73062833
U,42.43451611,-71.12460483
U,42.59924444,-72.63321667
U,40.10108069,-85.62035937
U,42.662793,-71.356217
U,41.24907788,-73.47481387
U,45.50962142,-75.33643079
U,40.50693667,-79.88526167
U,44.49093098,-75.82246048
U,45.210113,-75.220676
U,40.3919399,-87.7829875
U,38.88729667,-76.7996
U,39.12290283,-77.52404667
U,40.17887227,-77.51952949
U,46.31312167,-83.30556333
U,42.99638843,-71.26926206
U,42.30467621,-83.7294781
U,43.68686996,-79.36648018
U,44.46447257,-75.73814368
U,38.8832692,-77.15327305
U,37.188163,-80.38335384
U,37.55154012,-77.5208211
U,41.83914094,-73.89300529
U,40.7483499,-74.3232194
U,45.44799058,-75.6553901
U,38.21769674,-78.16777248
U,44.5949463,-75.99447356
U,41.91620708,-71.26060273
U,42.43405833,-78.16930278
U,42.43741143,-71.25925748
U,44.46285032,-75.93123076
U,42.37272,-76.88203833
U,39.89462572,-75.34241044
U,39.14137,-84.51636667
U,41.33379315,-77.63755634
U,42.63625732,-71.56449784
U,42.48449003,-83.97770374
U,38.958513,-77.316067
U,40.26894195,-87.77401896
U,39.07660283,-85.21643
U,37.1346853,-76.45568158
U,42.4626908,-83.99220148
U,39.70781155,-75.80655213
U,43.255721,-79.871102
U,42.99096639,-76.15718877
U,40.79726667,-77.92162167
U,38.36628,-77.34445333
U,44.23580572,-64.4603821
U,45.4472984,-75.65712818
U,39.359761,-77.661953
U,38.81760415,-77.22694173
U,44.20399203,-76.40253524
U,39.00642747,-76.5471036
U,41.31042833,-81.60502
U,42.71510212,-84.37312904
U,38.69666672,-77.36777496
U,40.522395,-74.22636667
U,37.59727454,-79.39684251
U,42.29923889,-71.62171944
U,38.55665333,-78.38819167
U,44.48625428,-75.94229493
U,41.97834301,-71.28092706
U,38.23151167,-78.6939
U,39.47692012,-76.79602832
U,42.20840899,-71.42351246
U,42.30443518,-83.72901477
U,38.95912651,-77.04471471
U,38.89843907,-77.06620277
U,38.72544599,-77.3499093
U,37.6061139,-77.54514366
U,43.03198347,-76.14013809
U,44.46408987,-75.80784465
U,39.99635,-75.91162833
U,40.40943333,-74.49629167
U,42.480948,-81.72973661
U,38.921945,-77.28983333
U,46.22939001,-79.41554215
U,38.0175931,-77.9208521
U,43.90515045,-79.54135646
U,44.62624996,-63.60334364
U,38.31586703,-79.65141736
U,40.33308503,-87.79768662
U,43.25307,-86.34408667
U,45.35561079,-75.40278221
U,45.20880109,-75.23083776
U,42.81604217,-86.09345771
U,43.19903387,-79.65441439
U,44.45925543,-75.85079012
U,40.58314167,-74.13448333
U,40.74750462,-86.33079138
U,42.38269112,-72.45794811
U,36.852926,-75.977985
U,39.12720497,-76.96222797
U,40.24458333,-87.778525
U,42.21736297,-71.21635761
U,38.42900009,-78.86289988
U,40.74931375,-75.33739462
U,41.111825,-85.1585695
U,40.23833466,-87.78813934
U,44.48535682,-78.33744898
U,40.4111363,-74.3587473
U,37.67357959,-78.91473248
U,39.48632,-77.812905
U,45.44714801,-75.65878042
U,45.44811966,-75.65493933
U,41.13608617,-73.47499167
U,44.49328833,-75.81727
U,39.19237833,-76.80138333
U,42.39332029,-71.23074799
U,44.90215504,-85.52455267
U,44.31375484,-76.02170515
U,38.88334069,-77.12602805
U,44.80293333,-78.85450833
U,38.907179,-77.685819
U,39.71643056,-75.760475
U,44.85692497,-75.509681
U,39.323544,-76.626039
U,38.429,-78.8629
U,42.46322279,-83.99190091
U,42.46436422,-83.99309206
U,44.31722088,-75.9759171
U,38.277195,-86.53864167
U,38.43418884,-78.86675262
U,42.81500621,-84.57785361
U,42.46268878,-83.99011579
U,38.8617644,-78.62035931
U,42.47194076,-70.91472642
U,40.30918676,-87.70204789
U,45.512171,-75.34021
U,42.45282999,-76.45282745
U,39.98915833,-75.19495333
U,39.41918643,-76.74261699
U,40.74512804,-86.33012819
U,38.69413501,-78.4715067
U,44.7797245,-76.22182488
U,39.57195812,-77.47092224
U,44.27992922,-68.30159342
U,45.44806697,-75.65472492
U,41.06190101,-77.27338795
U,40.0530445,-75.25746167
U,40.10515283,-75.47580833
U,38.56978956,-77.3608001
U,45.447565,-75.64170011
U,39.81301811,-75.3462229
U,40.06102154,-87.56490646
U,40.74532139,-86.32936251
U,42.4505198,-83.9532571
U,42.37022947,-72.50901821
U,40.05695833,-76.34657222
U,37.97578206,-78.99515703
U,42.54482833,-71.36889667
U,42.20227804,-73.4719872
U,40.65540117,-82.47428309
U,45.44833715,-75.64126556
U,38.88697833,-77.11972783
U,40.26340437,-74.62575928
U,42.48599407,-83.97949781
U,37.76329667,-81.182595
U,39.33226146,-76.61092155
U,38.86797225,-77.12144852
U,45.450196,-75.510575
U,40.14144408,-87.71634277
U,36.015148,-78.972564
U,40.24475861,-87.77767181
U,44.69540207,-63.56020774
U,37.29245497,-80.367603
U,38.88340928,-77.1526426
U,39.28801839,-77.13227425
U,39.72939895,-75.74621221
U,39.89211347,-77.43082364
U,46.29897833,-78.88178333
U,42.24548587,-85.16045272
U,44.45112912,-75.85151757
U,42.64911667,-71.20916667
U,39.29074478,-77.73441315
U,43.56177167,-79.675995
U,40.05213883,-77.406005
U,39.98779667,-75.198595
U,42.4569019,-83.9917263
U,43.18804136,-79.12026696
U,45.44668758,-71.79196006
U,40.23049809,-87.73633208
U,40.68136477,-74.3881711
U,42.45674876,-83.99297752
U,39.35498182,-77.31550059
U,37.52884149,-77.45461118
U,41.37333528,-82.11029677
U,40.531445,-74.226555
U,41.37164403,-73.36982786
U,38.87034972,-77.12694432
U,40.98874227,-75.29621601
U,38.74922704,-77.1064184
U,43.59668782,-70.30821866
U,41.0958055,-73.83795833
U,39.61088833,-76.68638667
U,42.36142167,-85.58021667
U,41.19314167,-81.54913333
U,39.57311039,-77.4698748
U,45.03713404,-75.17660692
U,40.23729099,-87.6853561
U,45.44739363,-75.65752514
U,39.02271383,-77.24842
U,36.01378688,-78.97356933
U,41.12960624,-74.96244859
U,43.05581667,-86.21753
U,38.91944793,-77.10812449
U,41.54755504,-83.83997507
U,38.4447957,-76.1194689
U,41.96883021,-71.3681318
U,40.07403363,-75.13741792
U,41.0098406,-76.3007525
U,43.0486219,-75.97107805
U,43.30395483,-80.25420642
U,40.10433592,-87.72348687
U,42.48401608,-83.97698724
U,43.07920553,-80.39192764
U,44.445705,-74.25763667
U,42.20606415,-71.42493111
U,44.87158333,-79.85520833
U,40.90036667,-73.87609167
U,41.3172184,-81.4192248
U,43.11578883,-76.39178333
U,40.3356483,-75.9268747
U,42.46205246,-83.99397612
U,41.20083833,-73.29586167
U,43.66010482,-71.4945645
U,44.48479148,-75.97151256
U,41.767475,-71.67057
U,42.86252737,-81.32508166
U,44.42684526,-75.83685957
U,40.56988248,-74.11342658
U,39.02196811,-78.01224357
U,44.44305532,-75.94780387
U,42.47947451,-81.73586752
U,45.20322966,-81.63147028
U,44.36985117,-76.58364544
U,45.65957,-74.24439167
U,45.35152973,-85.18808803
U,44.64340048,-63.60591305
U,37.9168282,-77.63074229
U,43.39934763,-79.97565458
U,42.61604667,-85.51893667
U,36.07006776,-78.92719352
U,40.87244077,-73.92434942
U,45.31398131,-79.97202166
U,38.88530565,-77.68907098
U,41.336372,-73.350447
U,41.90586085,-71.56309806
U,42.48838843,-83.97789296
U,39.05764717,-77.04443333
U,45.44826267,-75.65438143
U,43.349075,-80.36965333
U,42.30412217,-83.72858856
U,42.20834517,-71.42333376
U,45.60847833,-73.88317833
U,38.64036167,-77.19895833
U,39.67257833,-82.50022167
U,44.58477639,-75.6146523
U,40.07752,-76.973202
U,44.36200645,-68.2084142
U,42.29717997,-72.52140197
U,45.5171336,-75.4060294
U,39.43435486,-77.83294617
U,46.22767,-83.84013333
U,40.44917833,-86.922645
U,42.423398,-78.157232
U,38.9272793,-78.33009305
U,42.20452,-75.8309
U,41.59230556,-72.54674444
U,44.36763833,-76.04683617
U,42.45848333,-71.25238833
U,43.47208948,-79.92854418
U,38.87390232,-77.13209513
U,43.2989279,-80.40498725
U,42.53185,-85.296105
U,38.56892398,-77.36542181
U,38.83340035,-77.06996553
U,38.8522842,-77.190931
U,42.78795126,-71.47577097
U,39.8712558,-75.29512262
U,42.84558389,-80.90532615
U,42.32034323,-71.21067298
U,45.4215296,-75.6971931
U,40.20204167,-74.85264667
U,45.44837253,-75.65494794
U,38.94673893,-77.06871712
U,43.41003333,-79.74601167
U,38.93551527,-76.98774927
U,38.33005833,-77.14963617
U,44.66763738,-63.67145262
U,45.44843812,-75.64026245
U,43.29927927,-80.40432206
U,45.44642303,-75.65264352
U,38.93170231,-78.03270847
U,37.28299028,-80.45339291
U,40.28774089,-75.16773954
U,45.44758348,-75.65712164
U,38.915536,-77.31767297
U,40.87131426,-73.9279426
U,45.66059088,-75.27091566
U,40.87137097,-73.92806998
U,41.54947533,-83.85364294
U,45.15997217,-81.56266667
U,44.436965,-75.884606
U,41.82293667,-72.236375
U,41.16718464,-81.56438171
U,45.32258667,-75.81137833
U,40.11329001,-75.16475766
U,42.46263061,-83.99244272
U,42.46436422,-83.99309206
U,44.51379496,-75.8602988
U,41.90151105,-73.83290378
U,40.27102353,-74.6745267
U,40.06960904,-75.10138068
U,40.43525903,-80.35455904
U,40.59139667,-74.11775283
U,45.44485415,-75.64135596
U,45.65390781,-78.09367561
U,37.41094167,-79.82468333
U,40.01455654,-75.19156761
U,40.61623334,-74.11361229
U,39.59631333,-77.60788
U,45.44821073,-75.65581808
U,42.89379659,-81.07014019
U,38.90736929,-77.05386981
U,44.268355,-81.60781167
U,39.31113262,-76.81621791
U,39.722055,-75.761602
U,43.03237069,-76.13914766
U,40.5182077,-74.4398637
U,42.46322279,-83.99190091
U,42.06311383,-76.06433883
U,40.616405,-81.61926333
U,37.91359167,-78.87763333
U,44.48269955,-75.7452181
U,39.14949167,-82.51187167
U,39.0649913,-84.3491641
U,42.99001667,-76.089225
U,39.41691451,-76.55249103
U,44.54436617,-78.4805664
U,44.27682535,-76.1567718
U,37.9170723,-78.95941925
U,38.73685045,-77.25278823
U,40.29794738,-79.18314207
U,42.4596383,-83.99095504
U,45.56129998,-74.46469991
U,42.14625072,-72.69482419
U,41.66487167,-73.89436333
U,44.493375,-75.81743667
U,44.51212371,-75.83011769
U,39.74192804,-75.65298968
U,38.56220572,-77.34696438
U,45.44448328,-75.64155524
U,38.322709,-77.55972697
U,45.56134,-74.464726
U,40.59807141,-74.11677092
U,42.3940717,-72.52023229
U,39.98302224,-81.78376182
U,42.34813885,-71.28426795
U,43.1882348,-79.5756026
U,43.1545305,-73.03790283
U,44.38534798,-68.22532199
U,41.28163121,-72.81707838
U,42.43072749,-78.15148382
U,42.02596836,-76.84036397
U,39.02144663,-78.01605449
U,39.59779257,-77.58242486
U,44.55051824,-78.22947244
U,40.51914182,-79.8997102
U,42.36826073,-72.51008011
U,39.48112358,-77.15311002
U,40.3748668,-74.64543097
U,43.28070458,-79.91648196
U,41.76759667,-71.670555
U,42.32623667,-72.53695
U,45.445848,-75.6520711
U,41.91406352,-72.69512133
U,39.95845599,-74.50815249
U,36.52246907,-82.78511353
U,44.49883187,-75.85943776
U,39.27716167,-77.27938444
U,41.22273125,-74.75377819
U,41.479123,-83.87455265
U,38.04750104,-78.46329658
U,37.41073333,-79.82486667
U,48.13075018,-82.52611616
U,38.86887271,-77.12749113
U,40.7451595,-74.728034
U,44.82235173,-73.30881507
U,44.66021935,-77.87623495
U,42.1563119,-84.05434271
U,46.31253333,-83.30431333
U,44.54354667,-78.17862833
U,39.09851029,-77.16911774
U,46.44666668,-72.73777787
U,37.76293667,-81.18191667
U,36.0511195,-81.858995
U,42.65166941,-83.56277237
U,44.50301122,-75.91166567
U,37.6057354,-77.54462801
U,39.25513665,-84.7545744
U,42.66173735,-80.4745187
U,39.02238,-78.01870518
U,39.8141588,-74.547588
U,38.94781,-77.04984
U,39.71467,-75.77645833
U,45.44707274,-75.65897354
U,43.90074479,-77.2731067
U,44.41065189,-75.81426609
U,40.31781466,-87.75474457
U,43.45705597,-79.74563611
U,42.16607522,-77.08942215
U,45.52078171,-75.38887024
U,42.52238,-73.49086167
U,45.44830264,-75.6552399
U,38.87533577,-77.08641895
U,41.17858952,-73.42407904
U,44.54428516,-78.49203587
U,43.24565481,-79.89808159
U,39.62870135,-77.46769287
U,43.38593418,-80.80369335
U,39.90380762,-77.49940086
U,38.42829509,-78.86720483
U,39.388052,-76.645205
U,38.80532833,-77.307
U,42.56086715,-83.9742469
U,45.62469117,-75.64298562
U,40.3514671,-87.74499109
U,39.05742217,-77.32768833
U,41.38347067,-73.3154136
U,40.39963016,-77.40247529
U,37.932707,-78.565786
U,45.39010594,-79.19797414
U,42.63304379,-70.91763536
U,45.50908,-75.34005
U,39.2064209,-77.31138362
U,42.44551159,-71.09078338
U,37.18493978,-76.51404924
U,40.44420795,-74.51430955
U,38.95987568,-77.3160273
U,45.45112,-75.546772
U,39.86406925,-86.02406072
U,40.23792,-87.78828333
U,43.27859,-79.91025667
U,40.29116083,-75.20546305
U,38.77377858,-78.21242622
U,45.51065015,-75.33426557
U,40.34463267,-87.7996074
U,39.59717833,-77.45737836
U,45.46318817,-75.62851715
U,40.0527933,-75.2226395
U,38.6083975,-76.54295448
U,37.54278466,-77.47710531
U,40.9448,-76.955377
U,40.79019632,-73.31604859
U,39.86420488,-86.29894067
U,41.13452778,-81.54233
U,40.00568049,-87.69738838
U,40.31915,-80.00141944
U,43.66091156,-65.81773376
U,38.321083,-77.757595
U,38.553438,-78.393597
U,38.44590224,-78.89477726
U,44.78125833,-76.23306944
U,42.44783018,-83.98925913
U,40.33274367,-75.18516619
U,40.27736333,-74.74962
U,40.65251167,-73.98457167
U,42.617325,-71.07195283
U,45.43808176,-76.0279188
U,41.20688642,-81.86089333
U,44.50327167,-76.039925
U,40.20259056,-87.75099119
U,41.88104686,-72.63324799
U,42.66167285,-80.47841247
U,44.46919215,-75.98290547
U,39.1547426,-77.2405153
U,42.47493611,-83.78099299
U,37.98163605,-78.99583435
U,42.20854023,-71.42325122
U,40.45164515,-75.1294833
U,44.44524343,-75.86404801
U,43.03277068,-76.14030048
U,44.91618667,-79.3649
U,38.4488297,-76.0965677
U,39.42248144,-76.55081128
U,43.37567658,-80.36537987
U,40.55969167,-74.32242
U,43.95132,-69.26609667
U,41.54156023,-83.84289868
